View Counts,Likes,Dislikes,ratios
930,667080,28866,211860,0.42
931,201446,28866,211860,0.08
932,234575,28866,211860,0.16
933,905868,28866,211860,0.45
934,131617,28866,211860,0.12
935,74478,28866,211860,0.75
936,349567,28866,211860,0.5
937,959371,28866,211860,0.61
938,234832,28866,211860,0.11
939,741012,28866,211860,0.04
940,299781,28866,211860,0.76
941,443156,28866,211860,0.29
942,732798,28866,211860,0.53
943,776969,28866,211860,0.61
944,426981,28866,211860,0.38
945,13432,28866,211860,0.13
946,815244,28866,211860,0.31
947,988746,28866,211860,0.41
948,308647,28866,211860,0.46
949,28244,28866,211860,0.54
950,531028,28866,211860,0.63
951,817908,28866,211860,0.16
952,67195,28866,211860,0.97
953,98848,28866,211860,0.28
954,274869,28866,211860,0.44
955,238147,28866,211860,0.15
956,136228,28866,211860,0.42
957,983024,28866,211860,0.58
958,375198,28866,211860,1.0
959,735419,28866,211860,0.62
960,467935,28866,211860,0.26
961,130503,28866,211860,0.62
962,22400,28866,211860,0.62
963,173468,28866,211860,0.54
964,755602,28866,211860,0.3
965,225897,28866,211860,0.85
966,239160,28866,211860,0.15
967,215287,28866,211860,0.65
968,992820,28866,211860,0.44
969,575428,28866,211860,0.38
970,415138,28866,211860,0.21
971,566374,28866,211860,0.57
972,209640,28866,211860,0.73
973,360129,28866,211860,0.52
974,296054,28866,211860,0.51
975,263059,28866,211860,0.07
976,837783,28866,211860,0.55
977,513397,28866,211860,0.52
978,474834,28866,211860,0.32
979,151461,28866,211860,0.48
980,20073,28866,211860,0.57
981,269652,28866,211860,0.8
982,590636,28866,211860,0.82
983,326558,28866,211860,0.09
984,734607,28866,211860,0.56
985,467269,28866,211860,0.44
986,410613,28866,211860,0.82
987,23506,28866,211860,0.86
988,189346,28866,211860,0.53
989,894874,28866,211860,0.47
990,719387,28866,211860,0.49
991,238559,28866,211860,0.73
992,697428,28866,211860,0.94
993,345496,28866,211860,0.44
994,418755,28866,211860,0.63
995,495989,28866,211860,0.37
996,808631,28866,211860,0.36
997,774037,28866,211860,0.79
998,629937,28866,211860,0.99
999,540658,28866,211860,0.49
1000,257105,28866,211860,0.13
1001,206546,28866,211860,0.4
1002,347524,28866,211860,0.62
1003,678359,28866,211860,0.93
1004,822590,28866,211860,0.35
1005,297932,28866,211860,0.08
1006,716095,28866,211860,0.05
1007,284453,28866,211860,0.25
1008,776007,28866,211860,0.89
1009,705845,28866,211860,0.34
1010,325268,28866,211860,0.39
1011,787733,28866,211860,0.36
1012,851433,28866,211860,0.48
1013,709262,28866,211860,0.19
1014,20401,28866,211860,0.5
1015,900957,28866,211860,0.71
1016,978138,28866,211860,0.08
1017,212838,28866,211860,0.36
1018,59596,28866,211860,0.56
1019,340586,28866,211860,0.51
1020,238131,28866,211860,0.52
1021,460948,28866,211860,0.2
1022,506207,28866,211860,0.29
1023,386514,28866,211860,0.01
1024,106613,28866,211860,0.56
1025,548599,28866,211860,0.7
1026,3534,28866,211860,0.58
1027,274868,28866,211860,0.81
1028,128045,28866,211860,0.5
1029,510959,28866,211860,0.77
1030,92490,28866,211860,0.18
1031,463424,28866,211860,0.61
1032,103841,28866,211860,0.73
1033,864092,28866,211860,0.67
1034,637914,28866,211860,0.36
1035,768243,28866,211860,0.12
1036,438290,28866,211860,0.6
1037,265356,28866,211860,0.97
1038,77551,28866,211860,0.78
1039,114401,28866,211860,0.83
1040,714154,28866,211860,0.75
1041,223742,28866,211860,0.56
1042,691870,28866,211860,0.67
1043,816433,28866,211860,0.49
1044,306051,28866,211860,0.5
1045,702614,28866,211860,0.46
1046,127004,28866,211860,0.58
1047,764645,28866,211860,0.07
1048,234098,28866,211860,0.26
1049,510878,28866,211860,0.65
1050,757929,28866,211860,0.02
1051,766721,28866,211860,0.53
1052,144349,28866,211860,0.49
1053,153470,28866,211860,0.61
1054,82676,28866,211860,0.11
1055,641185,28866,211860,0.98
1056,764532,28866,211860,0.52
1057,820414,28866,211860,0.19
1058,660099,28866,211860,0.45
1059,252249,28866,211860,0.45
1060,359527,28866,211860,0.58
1061,160366,28866,211860,0.18
1062,983540,28866,211860,0.28
1063,858776,28866,211860,0.39
1064,901096,28866,211860,0.53
1065,274788,28866,211860,0.76
1066,921146,28866,211860,0.37
1067,997749,28866,211860,0.49
1068,917121,28866,211860,0.83
1069,426021,28866,211860,0.32
1070,945379,28866,211860,0.52
1071,550549,28866,211860,0.32
1072,992525,28866,211860,0.44
1073,749806,28866,211860,0.58
1074,507369,28866,211860,0.67
1075,460277,28866,211860,0.43
1076,682182,28866,211860,0.34
1077,652353,28866,211860,0.39
1078,755998,28866,211860,0.51
1079,551785,28866,211860,0.48
1080,335394,28866,211860,0.89
1081,747024,28866,211860,0.9
1082,716433,28866,211860,0.97
1083,395195,28866,211860,0.71
1084,329563,28866,211860,0.57
1085,843039,28866,211860,0.69
1086,891784,28866,211860,0.63
1087,104458,28866,211860,0.17
1088,628368,28866,211860,0.85
1089,25528,28866,211860,0.45
1090,754879,28866,211860,0.25
1091,798895,28866,211860,0.22
1092,352653,28866,211860,0.54
1093,8105,28866,211860,0.07
1094,180608,28866,211860,0.17
1095,93984,28866,211860,0.2
1096,656547,28866,211860,0.24
1097,771586,28866,211860,0.32
1098,853295,28866,211860,0.63
1099,428163,28866,211860,0.53
1100,532300,28866,211860,0.96
1101,72213,28866,211860,0.81
1102,238474,28866,211860,0.76
1103,342487,28866,211860,0.89
1104,159384,28866,211860,0.68
1105,658638,28866,211860,0.4
1106,743457,28866,211860,0.22
1107,804942,28866,211860,0.53
1108,829162,28866,211860,0.44
1109,327212,28866,211860,0.55
1110,107338,28866,211860,0.78
1111,119420,28866,211860,0.4
1112,10997,28866,211860,0.66
1113,332599,28866,211860,0.6
1114,852943,28866,211860,0.78
1115,41844,28866,211860,0.13
1116,362364,28866,211860,0.11
1117,424437,28866,211860,0.47
1118,442636,28866,211860,0.58
1119,300698,28866,211860,0.53
1120,68355,28866,211860,0.36
1121,193444,28866,211860,0.45
1122,487084,28866,211860,0.29
1123,690168,28866,211860,0.51
1124,476806,28866,211860,0.21
1125,292223,28866,211860,0.62
1126,909751,28866,211860,0.66
1127,116289,28866,211860,0.53
1128,840968,28866,211860,0.24
1129,830282,28866,211860,0.04
1130,662745,28866,211860,0.53
1131,23011,28866,211860,0.34
1132,806096,28866,211860,0.61
1133,330416,28866,211860,0.57
1134,651936,28866,211860,0.55
1135,495228,28866,211860,0.31
1136,543984,28866,211860,0.42
1137,572697,28866,211860,0.21
1138,980497,28866,211860,0.71
1139,25815,28866,211860,0.3
1140,795033,28866,211860,0.32
1141,223329,28866,211860,0.73
1142,153554,28866,211860,0.47
1143,514459,28866,211860,0.66
1144,376898,28866,211860,0.26
1145,841232,28866,211860,0.46
1146,897957,28866,211860,0.58
1147,482383,28866,211860,0.65
1148,247472,28866,211860,0.49
1149,862685,28866,211860,0.45
1150,174632,28866,211860,0.12
1151,957005,28866,211860,0.4
1152,692428,28866,211860,0.96
1153,90988,28866,211860,0.57
1154,13154,28866,211860,0.47
1155,892560,28866,211860,0.54
1156,353118,28866,211860,0.22
1157,825303,28866,211860,0.17
1158,722666,28866,211860,0.47
1159,95651,28866,211860,0.46
1160,770028,28866,211860,0.61
1161,52734,28866,211860,0.18
1162,687257,28866,211860,0.4
1163,325536,28866,211860,0.79
1164,950582,28866,211860,0.46
1165,266770,28866,211860,0.64
1166,491588,28866,211860,0.75
1167,166113,28866,211860,0.11
1168,245465,28866,211860,0.88
1169,657337,28866,211860,0.49
1170,521920,28866,211860,0.39
1171,10177,28866,211860,0.19
1172,347299,28866,211860,0.69
1173,897762,28866,211860,0.52
1174,775433,28866,211860,0.52
1175,434778,28866,211860,0.35
1176,415510,28866,211860,0.38
1177,382238,28866,211860,0.43
1178,654539,28866,211860,0.35
1179,223004,28866,211860,0.53
1180,427800,28866,211860,0.5
1181,748746,28866,211860,0.6
1182,183000,28866,211860,0.57
1183,430057,28866,211860,0.97
1184,324062,28866,211860,0.21
1185,631128,28866,211860,0.59
1186,68867,28866,211860,0.39
1187,796045,28866,211860,0.75
1188,498382,28866,211860,0.48
1189,687886,28866,211860,0.73
1190,334870,28866,211860,0.47
1191,894585,28866,211860,0.71
1192,777212,28866,211860,0.72
1193,361724,28866,211860,0.46
1194,700439,28866,211860,0.52
1195,700669,28866,211860,0.66
1196,554968,28866,211860,0.17
1197,648797,28866,211860,0.31
1198,474503,28866,211860,0.09
1199,419760,28866,211860,0.28
1200,844206,28866,211860,0.78
1201,682582,28866,211860,0.46
1202,195372,28866,211860,0.83
1203,812151,28866,211860,0.45
1204,70106,28866,211860,0.72
1205,111814,28866,211860,0.21
1206,96731,28866,211860,0.97
1207,269522,28866,211860,0.57
1208,938462,28866,211860,0.39
1209,45296,28866,211860,0.58
1210,39089,28866,211860,0.93
1211,427549,28866,211860,0.33
1212,890858,28866,211860,0.48
1213,397499,28866,211860,0.51
1214,200788,28866,211860,0.34
1215,421495,28866,211860,0.38
1216,191417,28866,211860,0.28
1217,371995,28866,211860,0.63
1218,760568,28866,211860,0.67
1219,779254,28866,211860,0.64
1220,6975,28866,211860,0.13
1221,557204,28866,211860,0.13
1222,297202,28866,211860,0.75
1223,912649,28866,211860,0.52
1224,42393,28866,211860,0.37
1225,347809,28866,211860,0.75
1226,947238,28866,211860,0.66
1227,738140,28866,211860,0.45
1228,200485,28866,211860,0.21
1229,964994,28866,211860,0.25
1230,48394,28866,211860,0.53
1231,923496,28866,211860,0.7
1232,863506,28866,211860,0.7
1233,749292,28866,211860,0.39
1234,588630,28866,211860,0.45
1235,337023,28866,211860,0.88
1236,124226,28866,211860,0.49
1237,755972,28866,211860,0.59
1238,638312,28866,211860,0.05
1239,486053,28866,211860,0.9
1240,435833,28866,211860,0.67
1241,379108,28866,211860,0.32
1242,345337,28866,211860,0.85
1243,81191,28866,211860,0.55
1244,357580,28866,211860,0.66
1245,465318,28866,211860,0.49
1246,184607,28866,211860,0.8
1247,772276,28866,211860,0.51
1248,626870,28866,211860,0.54
1249,630173,28866,211860,0.32
1250,373370,28866,211860,0.85
1251,127856,28866,211860,0.7
1252,508619,28866,211860,0.23
1253,521077,28866,211860,0.44
1254,13058,28866,211860,0.72
1255,887457,28866,211860,0.43
1256,8757,28866,211860,0.21
1257,929132,28866,211860,0.58
1258,926617,28866,211860,0.87
1259,17165,28866,211860,0.73
1260,600684,28866,211860,0.08
1261,424482,28866,211860,0.67
1262,205204,28866,211860,0.6
1263,70482,28866,211860,0.49
1264,245579,28866,211860,0.58
1265,46400,28866,211860,0.25
1266,24465,28866,211860,0.49
1267,80732,28866,211860,0.59
1268,214073,28866,211860,0.36
1269,644205,28866,211860,0.2
1270,357040,28866,211860,0.65
1271,696586,28866,211860,0.64
1272,129742,28866,211860,0.52
1273,808604,28866,211860,0.4
1274,1368,28866,211860,0.55
1275,190638,28866,211860,0.37
1276,960026,28866,211860,0.29
1277,135119,28866,211860,0.48
1278,850345,28866,211860,0.92
1279,198766,28866,211860,0.3
1280,511098,28866,211860,0.48
1281,391520,28866,211860,0.5
1282,133333,28866,211860,0.68
1283,596480,28866,211860,0.4
1284,163562,28866,211860,0.39
1285,698931,28866,211860,0.85
1286,994610,28866,211860,0.62
1287,815439,28866,211860,0.72
1288,203138,28866,211860,0.51
1289,755865,28866,211860,0.67
1290,98073,28866,211860,0.18
1291,798057,28866,211860,0.7
1292,952962,28866,211860,0.17
1293,213710,28866,211860,0.06
1294,366096,28866,211860,0.15
1295,567975,28866,211860,0.49
1296,852498,28866,211860,0.64
1297,32623,28866,211860,0.74
1298,565600,28866,211860,0.34
1299,414442,28866,211860,0.43
1300,788641,28866,211860,0.76
1301,654652,28866,211860,0.6
1302,210827,28866,211860,0.88
1303,920616,28866,211860,0.41
1304,191130,28866,211860,0.42
1305,582115,28866,211860,0.51
1306,960683,28866,211860,0.74
1307,687410,28866,211860,0.51
1308,390595,28866,211860,0.26
1309,610454,28866,211860,0.25
1310,906209,28866,211860,0.29
1311,791346,28866,211860,0.93
1312,303352,28866,211860,0.35
1313,869793,28866,211860,0.4
1314,901533,28866,211860,0.55
1315,151087,28866,211860,0.88
1316,823579,28866,211860,0.27
1317,199925,28866,211860,0.05
1318,347453,28866,211860,0.46
1319,42459,28866,211860,0.43
1320,452169,28866,211860,0.2
1321,949133,28866,211860,0.07
1322,894902,28866,211860,0.8
1323,532921,28866,211860,0.39
1324,566008,28866,211860,0.47
1325,79321,28866,211860,0.43
1326,271611,28866,211860,0.26
1327,738226,28866,211860,0.07
1328,760248,28866,211860,0.53
1329,213065,28866,211860,0.09
1330,34303,28866,211860,0.2
1331,895396,28866,211860,0.53
1332,932166,28866,211860,0.25
1333,770251,28866,211860,0.45
1334,194803,28866,211860,0.53
1335,582748,28866,211860,0.67
1336,523952,28866,211860,0.54
1337,135629,28866,211860,0.96
1338,940889,28866,211860,1.0
1339,980207,28866,211860,0.11
1340,774746,28866,211860,0.32
1341,102318,28866,211860,0.07
1342,864241,28866,211860,0.54
1343,572383,28866,211860,0.52
1344,82231,28866,211860,0.63
1345,563315,28866,211860,0.41
1346,521037,28866,211860,0.34
1347,596257,28866,211860,0.1
1348,943666,28866,211860,0.87
1349,799010,28866,211860,0.5
1350,580081,28866,211860,0.22
1351,669672,28866,211860,0.76
1352,603966,28866,211860,0.48
1353,907825,28866,211860,0.47
1354,435108,28866,211860,0.71
1355,277540,28866,211860,0.37
1356,387414,28866,211860,0.57
1357,759209,28866,211860,0.59
1358,403698,28866,211860,0.4
1359,978889,28866,211860,0.4
1360,815471,28866,211860,0.45
1361,449993,28866,211860,0.58
1362,536047,28866,211860,0.38
1363,117598,28866,211860,0.55
1364,578220,28866,211860,0.07
1365,24659,28866,211860,0.72
1366,779078,28866,211860,0.68
1367,174762,28866,211860,0.47
1368,791381,28866,211860,0.42
1369,484858,28866,211860,0.64
1370,85910,28866,211860,0.27
1371,177928,28866,211860,0.45
1372,558697,28866,211860,0.48
1373,355529,28866,211860,0.12
1374,332897,28866,211860,0.67
1375,219837,28866,211860,0.39
1376,446653,28866,211860,0.35
1377,482798,28866,211860,0.5
1378,666991,28866,211860,0.64
1379,377461,28866,211860,0.53
1380,633014,28866,211860,0.25
1381,717883,28866,211860,0.72
1382,836227,28866,211860,0.3
1383,194359,28866,211860,0.64
1384,520442,28866,211860,0.9
1385,856690,28866,211860,0.59
1386,55595,28866,211860,0.14
1387,192810,28866,211860,0.15
1388,287823,28866,211860,0.55
1389,66769,28866,211860,0.56
1390,149881,28866,211860,0.0
1391,611986,28866,211860,0.32
1392,253029,28866,211860,0.17
1393,649731,28866,211860,0.59
1394,429208,28866,211860,0.55
1395,499017,28866,211860,0.22
1396,618739,28866,211860,0.63
1397,966578,28866,211860,0.46
1398,129257,28866,211860,0.31
1399,538161,28866,211860,0.51
1400,311803,28866,211860,0.69
1401,153577,28866,211860,0.64
1402,111805,28866,211860,0.91
1403,905914,28866,211860,0.03
1404,74317,28866,211860,0.5
1405,895299,28866,211860,0.64
1406,69004,28866,211860,0.5
1407,659620,28866,211860,0.31
1408,713170,28866,211860,0.77
1409,600625,28866,211860,0.37
1410,902409,28866,211860,0.52
1411,685754,28866,211860,1.0
1412,64347,28866,211860,0.27
1413,191684,28866,211860,0.43
1414,401082,28866,211860,0.53
1415,549368,28866,211860,0.55
1416,533969,28866,211860,0.29
1417,867764,28866,211860,0.34
1418,216172,28866,211860,0.8
1419,527676,28866,211860,0.4
1420,248881,28866,211860,0.52
1421,402847,28866,211860,0.69
1422,670051,28866,211860,0.05
1423,794764,28866,211860,0.23
1424,321298,28866,211860,0.44
1425,200699,28866,211860,0.06
1426,458135,28866,211860,0.96
1427,11386,28866,211860,0.17
1428,263367,28866,211860,0.39
1429,549053,28866,211860,0.95
1430,756928,28866,211860,0.45
1431,69718,28866,211860,0.28
1432,35229,28866,211860,0.7
1433,185738,28866,211860,0.37
1434,962431,28866,211860,0.5
1435,32186,28866,211860,0.48
1436,603425,28866,211860,0.27
1437,380251,28866,211860,0.7
1438,872712,28866,211860,0.93
1439,854397,28866,211860,0.17
1440,65284,28866,211860,0.44
1441,983520,28866,211860,0.97
1442,172133,28866,211860,0.34
1443,388231,28866,211860,0.51
1444,10490,28866,211860,0.86
1445,783952,28866,211860,0.6
1446,520269,28866,211860,0.62
1447,129961,28866,211860,0.3
1448,358093,28866,211860,0.79
1449,363045,28866,211860,0.08
1450,504969,28866,211860,0.75
1451,747099,28866,211860,0.5
1452,301255,28866,211860,0.66
1453,283833,28866,211860,0.47
1454,367270,28866,211860,0.22
1455,429634,28866,211860,0.67
1456,751815,28866,211860,0.05
1457,386768,28866,211860,0.0
1458,16893,28866,211860,0.02
1459,314810,28866,211860,0.5
1460,954330,28866,211860,0.71
1461,998226,28866,211860,0.98
1462,190476,28866,211860,0.42
1463,578652,28866,211860,0.91
1464,68323,28866,211860,0.26
1465,923674,28866,211860,0.59
1466,140701,28866,211860,0.58
1467,60968,28866,211860,0.23
1468,979639,28866,211860,0.42
1469,360785,28866,211860,0.58
1470,460660,28866,211860,0.7
1471,629250,28866,211860,0.45
1472,98698,28866,211860,0.36
1473,245854,28866,211860,0.44
1474,154073,28866,211860,0.2
1475,813004,28866,211860,0.45
1476,380350,28866,211860,0.65
1477,952285,28866,211860,0.1
1478,899862,28866,211860,0.34
1479,507111,28866,211860,0.52
1480,333474,28866,211860,0.59
1481,914740,28866,211860,0.79
1482,644465,28866,211860,0.84
1483,368668,28866,211860,0.58
1484,926450,28866,211860,0.48
1485,610076,28866,211860,0.43
1486,462176,28866,211860,0.48
1487,806564,28866,211860,0.43
1488,107792,28866,211860,0.64
1489,570286,28866,211860,0.43
1490,935208,28866,211860,0.86
1491,963889,28866,211860,0.97
1492,217990,28866,211860,0.65
1493,649470,28866,211860,0.45
1494,552984,28866,211860,0.58
1495,881559,28866,211860,0.49
1496,816914,28866,211860,0.33
1497,960979,28866,211860,0.3
1498,98961,28866,211860,0.63
1499,359030,28866,211860,0.03
1500,947024,28866,211860,0.45
1501,672087,28866,211860,0.19
1502,90524,28866,211860,0.44
1503,854711,28866,211860,0.35
1504,103630,28866,211860,0.23
1505,330903,28866,211860,0.56
1506,936491,28866,211860,0.37
1507,309344,28866,211860,0.13
1508,862346,28866,211860,0.36
1509,34155,28866,211860,0.46
1510,6676,28866,211860,0.05
1511,636881,28866,211860,0.35
1512,777570,28866,211860,0.39
1513,7449,28866,211860,0.04
1514,80081,28866,211860,0.83
1515,460364,28866,211860,0.4
1516,32242,28866,211860,0.63
1517,156444,28866,211860,0.12
1518,743829,28866,211860,0.64
1519,50083,28866,211860,0.2
1520,692791,28866,211860,0.29
1521,995721,28866,211860,0.58
1522,660711,28866,211860,0.06
1523,449991,28866,211860,0.26
1524,760591,28866,211860,0.49
1525,411268,28866,211860,0.61
1526,257771,28866,211860,0.34
1527,292813,28866,211860,0.58
1528,657669,28866,211860,0.58
1529,742220,28866,211860,0.5
1530,864051,28866,211860,0.28
1531,912875,28866,211860,0.43
1532,980970,28866,211860,0.22
1533,485716,28866,211860,0.18
1534,357388,28866,211860,0.12
1535,776011,28866,211860,0.72
1536,858629,28866,211860,0.54
1537,691308,28866,211860,0.3
1538,246568,28866,211860,0.33
1539,581908,28866,211860,0.32
1540,878833,28866,211860,0.98
1541,97515,28866,211860,0.78
1542,3746,28866,211860,0.87
1543,631598,28866,211860,0.37
1544,93730,28866,211860,0.76
1545,623042,28866,211860,0.28
1546,379911,28866,211860,0.27
1547,293296,28866,211860,0.68
